"""log_map""",model,app_version,os_version,rom_version,android_version,1e1434dd98fa2dd9_version,channel,network_id,operators_id,app_name,app_package,event_id,log_tag,server_time,client_time,system_id,sim1_carrier,sim2_carrier,seqno,topic_name,ota_version,dayno,hour,brand,region
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b11,launch_time,2016101,1970/01/20 05:59,1970/01/20 06:36,20160,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,3,V11.1,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 03:11,1970/01/19 23:49,20161,46011,46001,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:58,1970/01/20 05:57,20160,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,2,V11.1,PXXX00_11_A.28,11,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 00:05,1970/01/20 00:58,20160,46011,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.28,12,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 03:32,1970/01/20 00:24,20160,46001,46000,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,2,V11.1,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:31,1970/01/20 01:53,20161,46011,46011,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,3,V11.3,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:55,1970/01/20 03:36,20160,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.1,PXXX00_11_A.25,11,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:22,1970/01/20 01:40,20160,46001,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,3,V11.3,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:07,1970/01/20 04:51,20160,46000,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,2,V11.0,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 01:32,1970/01/20 07:15,20161,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,3,V11.3,PXXX00_11_A.26,12,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:23,1970/01/20 07:10,20161,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,3,V11.1,PXXX00_11_A.28,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b10,launch_time,2016101,1970/01/20 02:14,1970/01/20 02:13,20161,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 07:21,1970/01/19 23:11,20160,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b10,launch_time,2016101,1970/01/20 03:37,1970/01/20 02:27,20161,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,3,V11.0,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 04:33,1970/01/20 03:54,20161,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.25,11,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 07:42,1970/01/20 05:56,20161,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,2,V11.1,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:13,1970/01/20 00:36,20160,46001,46000,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,1,V11.2,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:57,1970/01/20 06:43,20160,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:32,1970/01/20 07:00,20160,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,3,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b11,launch_time,2016101,1970/01/20 03:02,1970/01/19 23:45,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 02:47,1970/01/20 07:25,20161,46011,46001,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:40,1970/01/20 07:34,20160,46011,46000,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,2,V11.1,PXXX00_11_A.25,11,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:47,1970/01/20 01:21,20161,46000,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 07:28,1970/01/20 01:24,20161,46011,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:54,1970/01/20 04:38,20160,46000,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 01:24,1970/01/20 01:06,20160,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,1,V11.2,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 07:45,1970/01/20 04:53,20160,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b12,launch_time,2016101,1970/01/20 00:47,1970/01/20 04:49,20161,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b10,launch_time,2016101,1970/01/20 02:55,1970/01/20 01:18,20160,46011,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,2,V11.0,PXXX00_11_A.25,12,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 04:12,1970/01/20 05:32,20160,46011,46001,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,1,V11.2,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:59,1970/01/20 01:02,20161,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,1,V11.2,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 00:08,1970/01/20 06:10,20161,46000,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:09,1970/01/20 07:38,20160,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,2,V11.2,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:47,1970/01/20 00:50,20161,46000,46001,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/19 23:34,1970/01/20 00:40,20160,46000,46011,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,2,V11.1,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:58,1970/01/20 01:24,20161,46001,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.28,12,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 01:22,1970/01/20 04:49,20160,46000,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:34,1970/01/20 01:32,20160,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/19 23:42,1970/01/20 06:59,20160,46000,46001,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,3,V11.3,PXXX00_11_A.26,11,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 05:56,1970/01/20 01:29,20160,46011,46001,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd9,10605205cb7ee0b9,launch_time,2016101,1970/01/20 01:39,1970/01/20 04:57,20161,46011,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b11,launch_time,2016101,1970/01/20 03:40,1970/01/19 23:34,20161,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,1,V11.2,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:52,1970/01/20 03:55,20161,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,2,V11.0,PXXX00_11_A.25,11,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd6,10605205cb7ee0b11,launch_time,2016101,1970/01/20 03:53,1970/01/20 04:22,20160,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 07:01,1970/01/20 01:43,20161,46011,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,1,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:24,1970/01/20 05:07,20161,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/19 23:19,1970/01/20 07:33,20161,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,Android,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:06,1970/01/20 05:06,20161,46011,46011,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,2,V11.0,PXXX00_11_A.26,11,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 00:40,1970/01/20 02:10,20161,46001,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd5,10605205cb7ee0b11,launch_time,2016101,1970/01/20 07:32,1970/01/20 06:45,20160,46001,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:00,1970/01/20 05:08,20160,46011,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:11,1970/01/20 06:37,20160,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/19 23:55,1970/01/20 05:17,20160,46011,46011,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd6,10605205cb7ee0b11,launch_time,2016101,1970/01/20 07:02,1970/01/20 02:21,20160,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,2,V11.3,PXXX00_11_A.25,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b10,launch_time,2016101,1970/01/20 04:17,1970/01/20 00:26,20160,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b12,launch_time,2016101,1970/01/20 00:32,1970/01/20 00:21,20160,46000,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/19 23:27,1970/01/20 04:02,20160,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:13,1970/01/20 07:30,20160,46001,46011,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,3,V11.3,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:31,1970/01/20 02:23,20161,46011,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 05:11,1970/01/20 05:40,20160,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,2,V11.2,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:00,1970/01/20 03:22,20161,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,2,V11.3,PXXX00_11_A.25,11,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:15,1970/01/20 01:01,20161,46000,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,2,V11.0,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 00:33,1970/01/20 05:58,20161,46000,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
